time,membrane_voltage,input_current
0.00225002049609375,0.2360858,2.480469e-07
0.00225002099609375,0.2360869,4.980469e-07
0.00225002199609375,0.2360915,9.980469e-07
0.00225002399609375,0.2361106,1.998047e-06
0.00225002799609375,0.2361882,3.998047e-06
0.002250032,0.236319,6e-06
0.002250040000000001,0.2367393,1e-05
0.00225054,0.2696306,1e-05
0.00225054184,0.2697403,9.08e-06
0.00225054552,0.2699375,7.24e-06
0.002250552879999999,0.2701972,3.56e-06
0.00225056,0.2702792,0.0
0.002308442270609299,0.2668245,0.0
0.002410842270609135,0.2608206,0.0
0.00250002,0.255702,2.168404e-16
0.00250002000390625,0.255702,1.953125e-09
0.002500020011718751,0.255702,5.859375e-09
0.002500020027343751,0.255702,1.367188e-08
0.00250002005859375,0.255702,2.929688e-08
0.00250002012109375,0.255702,6.054687e-08
0.00250002024609375,0.2557021,1.230469e-07
0.00250002049609375,0.2557023,2.480469e-07
0.00250002099609375,0.2557034,4.980469e-07
0.00250002199609375,0.255708,9.980469e-07
0.00250002399609375,0.255727,1.998047e-06
0.00250002799609375,0.2558047,3.998047e-06
0.002500032,0.2559353,6e-06
0.00250004,0.2563555,1e-05
0.00250054,0.289238,1e-05
0.00250054184,0.2893478,9.08e-06
0.00250054552,0.2895449,7.24e-06
0.002500552879999999,0.2898044,3.56e-06
0.00250056,0.2898864,0.0
0.002508842270609378,0.2893533,0.0
0.002611242270609214,0.2828424,0.0
0.00271364227060905,0.2764781,0.0
0.00275002,0.2742518,2.168404e-16
0.00275002000390625,0.2742518,1.953125e-09
0.00275002001171875,0.2742518,5.859375e-09
0.00275002002734375,0.2742518,1.367188e-08
0.00275002005859375,0.2742518,2.929688e-08
0.00275002006640625,0.2742518,3.320313e-08
0.00275002008203125,0.2742518,4.101562e-08
0.00275002011328125,0.2742518,5.664063e-08
0.00275002017578125,0.2742518,8.789063e-08
0.00275002030078125,0.2742518,1.503906e-07
0.00275002055078125,0.2742521,2.753906e-07
0.00275002105078125,0.2742532,5.253906e-07
0.00275002205078125,0.274258,1.025391e-06
0.00275002405078125,0.2742774,2.025391e-06
0.00275002805078125,0.2743556,4.025391e-06
0.002750032304687504,0.274497,6.152344e-06
0.00275003745312842,0.2747481,8.726564e-06
0.00275004,0.2749049,1e-05
0.00275054,0.3077792,1e-05
0.002750542,0.3078974,9e-06
0.002750546,0.3081073,7e-06
0.002750551999999999,0.3083228,4e-06
0.00275056,0.3084264,0.0
0.002809562398437408,0.3044083,0.0
0.002911962398437243,0.2975587,0.0
0.00300002,0.2917918,0.0
0.00300002000390625,0.2917918,1.953125e-09
0.00300002001171875,0.2917918,5.859375e-09
0.00300002002734375,0.2917918,1.367188e-08
0.00300002005859375,0.2917918,2.929687e-08
0.00300002006640625,0.2917918,3.320313e-08
0.00300002008203125,0.2917918,4.101562e-08
0.00300002011328125,0.2917918,5.664063e-08
0.00300002017578125,0.2917918,8.789063e-08
0.00300002030078125,0.2917919,1.503906e-07
0.00300002055078125,0.2917922,2.753906e-07
0.00300002105078125,0.2917933,5.253906e-07
0.00300002205078125,0.2917981,1.025391e-06
0.00300002405078125,0.2918174,2.025391e-06
0.00300002805078125,0.2918956,4.025391e-06
0.003000032304687504,0.2920368,6.152344e-06
0.00300003745312842,0.2922879,8.726564e-06
0.00300004,0.2924446,1e-05
0.00300054,0.3253112,1e-05
0.003000542,0.3254294,9e-06
0.003000546,0.3256392,7e-06
0.003000552,0.3258545,4e-06
0.00300056,0.3259581,0.0
0.003007862398437491,0.3254295,0.0
0.003110262398437327,0.3181069,0.0
0.003212662398437162,0.310949,0.0
0.00325002,0.308378,0.0
0.00325002000390625,0.308378,1.953125e-09
0.00325002001171875,0.308378,5.859375e-09
0.00325002002734375,0.308378,1.367188e-08
0.00325002005859375,0.308378,2.929687e-08
0.003250020066406251,0.308378,3.320313e-08
0.00325002008203125,0.308378,4.101562e-08
0.00325002011328125,0.308378,5.664063e-08
0.00325002017578125,0.308378,8.789063e-08
0.00325002030078125,0.308378,1.503906e-07
0.00325002055078125,0.3083783,2.753906e-07
0.00325002105078125,0.3083795,5.253906e-07
0.00325002205078125,0.3083842,1.025391e-06
0.003250024050781251,0.3084035,2.025391e-06
0.003250028050781251,0.3084816,4.025391e-06
0.003250032304687504,0.3086228,6.152344e-06
0.00325003745312842,0.3088738,8.726564e-06
0.003250040000000001,0.3090305,1e-05
0.00325054,0.3418897,1e-05
0.003250542,0.3420078,9e-06
0.003250546,0.3422176,7e-06
0.003250552,0.3424329,4e-06
0.00325056,0.3425364,0.0
0.00330856239843741,0.3381491,0.0
0.003410962398437246,0.3305402,0.0
0.00350002,0.3240621,2.168404e-16
0.00350002000390625,0.3240621,1.953125e-09
0.003500020011718751,0.3240621,5.859375e-09
0.003500020027343751,0.3240621,1.367188e-08
0.003500020058593751,0.3240621,2.929688e-08
0.003500020066406251,0.3240621,3.320313e-08
0.003500020082031251,0.3240621,4.101562e-08
0.003500020113281251,0.3240621,5.664063e-08
0.003500020175781251,0.3240621,8.789063e-08
0.003500020300781251,0.3240622,1.503906e-07
0.00350002055078125,0.3240625,2.753906e-07
0.003500021050781251,0.3240636,5.253906e-07
0.003500022050781251,0.3240683,1.025391e-06
0.00350002405078125,0.3240876,2.025391e-06
0.00350002805078125,0.3241657,4.025391e-06
0.003500032304687504,0.3243068,6.152344e-06
0.00350003745312842,0.3245577,8.726564e-06
0.00350004,0.3247144,1e-05
0.00350054,0.3575666,1e-05
0.003500542,0.3576847,9e-06
0.003500546,0.3578945,7e-06
0.003500552,0.3581097,4e-06
0.00350056,0.3582131,0.0
0.003506862398437492,0.3577117,0.0
0.003609262398437328,0.3496626,0.0
0.003711662398437164,0.3417947,0.0
0.00375002,0.3388933,2.168404e-16
0.00375002000390625,0.3388933,1.953125e-09
0.00375002001171875,0.3388933,5.859375e-09
0.00375002002734375,0.3388933,1.367188e-08
0.00375002005859375,0.3388933,2.929688e-08
0.003750020066406251,0.3388933,3.320313e-08
0.003750020082031251,0.3388933,4.101562e-08
0.00375002011328125,0.3388933,5.664063e-08
0.00375002017578125,0.3388933,8.789063e-08
0.00375002030078125,0.3388934,1.503906e-07
0.00375002055078125,0.3388936,2.753906e-07
0.00375002105078125,0.3388948,5.253906e-07
0.00375002205078125,0.3388994,1.025391e-06
0.00375002405078125,0.3389187,2.025391e-06
0.00375002805078125,0.3389967,4.025391e-06
0.003750032304687504,0.3391378,6.152344e-06
0.00375003745312842,0.3393887,8.726564e-06
0.00375004,0.3395453,1e-05
0.00375054,0.372391,1e-05
0.003750542,0.3725091,9e-06
0.003750546,0.3727187,7e-06
0.003750551999999999,0.3729338,4e-06
0.00375056,0.3730372,0.0
0.003807562398437411,0.3683411,0.0
0.003909962398437263,0.3600529,0.0
0.00400002,0.3529179,0.0
0.00400002000390625,0.3529179,1.953125e-09
0.00400002001171875,0.3529179,5.859375e-09
0.004000020027343751,0.3529179,1.367188e-08
0.004000020058593751,0.3529179,2.929688e-08
0.00400002006640625,0.3529179,3.320313e-08
0.004000020082031251,0.3529179,4.101562e-08
0.004000020113281251,0.3529179,5.664063e-08
0.004000020175781251,0.3529179,8.789063e-08
0.004000020300781251,0.3529179,1.503906e-07
0.00400002055078125,0.3529182,2.753906e-07
0.00400002105078125,0.3529193,5.253906e-07
0.004000022050781251,0.352924,1.025391e-06
0.00400002405078125,0.3529432,2.025391e-06
0.00400002805078125,0.3530212,4.025391e-06
0.004000032304687502,0.3531622,6.152344e-06
0.004000037453126392,0.353413,8.726563e-06
0.00400004,0.3535696,1e-05
0.00400054,0.3864091,1e-05
0.004000542,0.3865272,9e-06
0.004000546,0.3867368,7e-06
0.004000552,0.3869518,4e-06
0.00400056,0.3870551,0.0
0.004005862398437505,0.3865993,0.0
0.004108262398437785,0.3779002,0.0
0.004210662398438065,0.3693969,0.0
0.00425002,0.3661798,0.0
0.004250020003906251,0.3661798,1.953125e-09
0.00425002001171875,0.3661798,5.859375e-09
0.004250020027343751,0.3661798,1.367188e-08
0.004250020058593751,0.3661798,2.929688e-08
0.004250020066406251,0.3661798,3.320313e-08
0.004250020082031251,0.3661798,4.101562e-08
0.004250020113281251,0.3661798,5.664063e-08
0.004250020175781251,0.3661798,8.789063e-08
0.004250020300781251,0.3661798,1.503906e-07
0.004250020550781251,0.3661801,2.753906e-07
0.00425002105078125,0.3661812,5.253906e-07
0.004250022050781251,0.3661859,1.025391e-06
0.004250024050781251,0.3662051,2.025391e-06
0.00425002805078125,0.366283,4.025391e-06
0.004250032304687502,0.366424,6.152344e-06
0.004250037453126392,0.3666747,8.726563e-06
0.00425004,0.3668312,1e-05
0.004250540000000001,0.3996649,1e-05
0.004250542,0.3997829,9e-06
0.004250546,0.3999925,7e-06
0.004250552,0.4002075,4e-06
0.00425056,0.4003107,0.0
0.004306562398437644,0.3953591,0.0
0.004408962398437924,0.3864629,0.0
0.00450002,0.3787204,0.0
0.004500020003906251,0.3787204,1.953125e-09
0.004500020011718751,0.3787204,5.859375e-09
0.004500020027343751,0.3787204,1.367188e-08
0.004500020058593751,0.3787204,2.929688e-08
0.004500020066406251,0.3787204,3.320313e-08
0.004500020082031251,0.3787204,4.101562e-08
0.004500020113281251,0.3787204,5.664063e-08
0.004500020175781251,0.3787204,8.789063e-08
0.004500020300781251,0.3787205,1.503906e-07
0.004500020550781251,0.3787207,2.753906e-07
0.004500021050781251,0.3787218,5.253906e-07
0.004500022050781251,0.3787265,1.025391e-06
0.004500024050781251,0.3787456,2.025391e-06
0.00450002805078125,0.3788236,4.025391e-06
0.004500032304687502,0.3789645,6.152344e-06
0.004500037453126392,0.3792152,8.726563e-06
0.00450004,0.3793717,1e-05
0.004500540000000001,0.4121998,1e-05
0.004500542000000001,0.4123178,9e-06
0.004500546,0.4125273,7e-06
0.004500552000000001,0.4127422,4e-06
0.004500560000000001,0.4128454,0.0
0.004504862398437503,0.4124508,0.0
0.004607262398437783,0.40317,0.0
0.004709662398438063,0.3940981,0.0
0.004750020000000001,0.390579,4.336809e-16
0.004750020003906251,0.390579,1.953126e-09
0.004750020011718751,0.390579,5.859376e-09
0.004750020027343751,0.390579,1.367188e-08
0.004750020058593751,0.390579,2.929688e-08
0.004750020066406251,0.390579,3.320313e-08
0.004750020082031251,0.390579,4.101562e-08
0.004750020113281251,0.390579,5.664063e-08
0.004750020175781251,0.390579,8.789063e-08
0.004750020300781251,0.3905791,1.503906e-07
0.004750020550781251,0.3905793,2.753906e-07
0.004750021050781251,0.3905804,5.253906e-07
0.004750022050781251,0.3905851,1.025391e-06
0.004750024050781251,0.3906042,2.025391e-06
0.004750028050781251,0.3906821,4.025391e-06
0.0047500323046875,0.390823,6.152344e-06
0.00475003745312439,0.3910736,8.726563e-06
0.00475004,0.3912301,1e-05
0.00475054,0.4240529,1e-05
0.004750542,0.4241709,9e-06
0.004750546,0.4243804,7e-06
0.004750552,0.4245952,4e-06
0.00475056,0.4246984,0.0
0.004805562398437641,0.4195383,0.0
0.004907962398437921,0.4100981,0.0
0.004999979999999999,0.4017963,0.0
0.005,0.4017945,0.0
