time,membrane_voltage,input_current
0.00250056,0.3208275,0.0
0.002506662398437492,0.3205666,0.0
0.002609062398437328,0.3162186,0.0
0.002711462398437164,0.3119296,0.0
0.00275002,0.3103297,2.168404e-16
0.00275002000390625,0.3103297,1.953125e-09
0.00275002001171875,0.3103297,5.859375e-09
0.00275002002734375,0.3103297,1.367188e-08
0.00275002005859375,0.3103297,2.929688e-08
0.00275002006640625,0.3103297,3.320313e-08
0.00275002008203125,0.3103297,4.101562e-08
0.00275002011328125,0.3103297,5.664063e-08
0.00275002017578125,0.3103297,8.789063e-08
0.00275002030078125,0.3103298,1.503906e-07
0.00275002055078125,0.3103301,2.753906e-07
0.00275002105078125,0.3103312,5.253906e-07
0.00275002205078125,0.310336,1.025391e-06
0.00275002405078125,0.3103553,2.025391e-06
0.00275002805078125,0.3104336,4.025391e-06
0.002750032304687504,0.3105749,6.152344e-06
0.00275003745312842,0.310826,8.726564e-06
0.00275004,0.3109827,1e-05
0.00275054,0.3438556,1e-05
0.002750542,0.3439738,9e-06
0.002750546,0.3441837,7e-06
0.002750551999999999,0.3443992,4e-06
0.00275056,0.3445029,0.0
0.002807362398437411,0.3419031,0.0
0.002909762398437247,0.3372657,0.0
0.00300002,0.3332304,0.0
0.00300002000390625,0.3332304,1.953125e-09
0.00300002001171875,0.3332304,5.859375e-09
0.00300002002734375,0.3332304,1.367188e-08
0.00300002005859375,0.3332304,2.929687e-08
0.00300002006640625,0.3332304,3.320313e-08
0.00300002008203125,0.3332304,4.101562e-08
0.00300002011328125,0.3332304,5.664063e-08
0.00300002017578125,0.3332304,8.789063e-08
0.00300002030078125,0.3332305,1.503906e-07
0.00300002055078125,0.3332307,2.753906e-07
0.00300002105078125,0.3332319,5.253906e-07
0.00300002205078125,0.3332366,1.025391e-06
0.00300002405078125,0.3332559,2.025391e-06
0.00300002805078125,0.3333341,4.025391e-06
0.003000032304687504,0.3334753,6.152344e-06
0.00300003745312842,0.3337264,8.726564e-06
0.00300004,0.333883,1e-05
0.00300054,0.3667468,1e-05
0.003000542,0.366865,9e-06
0.003000546,0.3670748,7e-06
0.003000552,0.3672901,4e-06
0.00300056,0.3673938,0.0
0.003005662398437494,0.3671439,0.0
0.00310806239843733,0.3621641,0.0
0.003210462398437166,0.3572519,0.0
0.00325002,0.3553723,0.0
0.00325002000390625,0.3553723,1.953125e-09
0.00325002001171875,0.3553723,5.859375e-09
0.00325002002734375,0.3553723,1.367188e-08
0.00325002005859375,0.3553722,2.929687e-08
0.003250020066406251,0.3553722,3.320313e-08
0.00325002008203125,0.3553722,4.101562e-08
0.00325002011328125,0.3553722,5.664063e-08
0.00325002017578125,0.3553723,8.789063e-08
0.00325002030078125,0.3553723,1.503906e-07
0.00325002055078125,0.3553726,2.753906e-07
0.00325002105078125,0.3553737,5.253906e-07
0.00325002205078125,0.3553784,1.025391e-06
0.003250024050781251,0.3553977,2.025391e-06
0.003250028050781251,0.3554758,4.025391e-06
0.003250032304687504,0.355617,6.152344e-06
0.00325003745312842,0.3558679,8.726564e-06
0.003250040000000001,0.3560245,1e-05
0.00325054,0.3888795,1e-05
0.003250542,0.3889976,9e-06
0.003250546,0.3892074,7e-06
0.003250552,0.3894226,4e-06
0.00325056,0.3895262,0.0
0.003306362398437413,0.3866381,0.0
0.003408762398437249,0.381394,0.0
0.00350002,0.3767804,2.168404e-16
0.00350002000390625,0.3767804,1.953125e-09
0.003500020011718751,0.3767804,5.859375e-09
0.003500020027343751,0.3767804,1.367188e-08
0.003500020058593751,0.3767804,2.929688e-08
0.003500020066406251,0.3767804,3.320313e-08
0.003500020082031251,0.3767804,4.101562e-08
0.003500020113281251,0.3767804,5.664063e-08
0.003500020175781251,0.3767804,8.789063e-08
0.003500020300781251,0.3767805,1.503906e-07
0.00350002055078125,0.3767807,2.753906e-07
0.003500021050781251,0.3767819,5.253906e-07
0.003500022050781251,0.3767866,1.025391e-06
0.00350002405078125,0.3768058,2.025391e-06
0.00350002805078125,0.3768839,4.025391e-06
0.003500032304687504,0.3770249,6.152344e-06
0.00350003745312842,0.3772758,8.726564e-06
0.00350004,0.3774324,1e-05
0.00350054,0.4102788,1e-05
0.003500542,0.4103969,9e-06
0.003500546,0.4106066,7e-06
0.003500552,0.4108217,4e-06
0.00350056,0.4109252,0.0
0.003504662398437496,0.4107004,0.0
0.003607062398437332,0.4051299,0.0
0.003709462398437168,0.3996349,0.0
0.00375002,0.3974792,2.168404e-16
0.00375002000390625,0.3974792,1.953125e-09
0.00375002001171875,0.3974792,5.859375e-09
0.00375002002734375,0.3974792,1.367188e-08
0.00375002005859375,0.3974792,2.929688e-08
0.00375002012109375,0.3974792,6.054687e-08
0.00375002024609375,0.3974792,1.230469e-07
0.00375002049609375,0.3974794,2.480469e-07
0.00375002099609375,0.3974805,4.980469e-07
0.00375002199609375,0.397485,9.980469e-07
0.00375002399609375,0.3975038,1.998047e-06
0.00375002799609375,0.3975811,3.998047e-06
0.003750032,0.3977114,6e-06
0.00375004,0.3981309,1e-05
0.00375054,0.4309691,1e-05
0.00375054184,0.4310787,9.08e-06
0.003750545519999999,0.4312754,7.24e-06
0.003750552879999999,0.4315343,3.56e-06
0.003750553769999999,0.4315522,3.115e-06
0.003750555549999999,0.4315827,2.225e-06
0.003750556439999999,0.431594,1.78e-06
0.003750558219999999,0.4316088,8.9e-07
0.003750558442499999,0.4316098,7.7875e-07
0.0037505588875,0.4316116,5.5625e-07
0.003750559109999999,0.4316122,4.45e-07
0.003750559554999999,0.431613,2.225e-07
0.003750559610624999,0.4316131,1.946875e-07
0.003750559721875,0.4316131,1.390625e-07
0.003750559777499999,0.4316132,1.1125e-07
0.003750559888749998,0.4316132,5.5625e-08
0.00375056,0.4316132,0.0
0.003805922019403622,0.4284382,0.0
0.003908322019403466,0.4226271,0.0
0.00400002,0.4174902,0.0
0.00400002000390625,0.4174902,1.953125e-09
0.00400002001171875,0.4174902,5.859375e-09
0.004000020027343751,0.4174902,1.367188e-08
0.004000020058593751,0.4174902,2.929688e-08
0.00400002012109375,0.4174902,6.054687e-08
0.004000020136718751,0.4174902,6.835938e-08
0.004000020167968751,0.4174902,8.398438e-08
0.004000020230468751,0.4174903,1.152344e-07
0.004000020355468751,0.4174903,1.777344e-07
0.004000020605468751,0.4174906,3.027344e-07
0.00400002110546875,0.4174918,5.527344e-07
0.004000022105468751,0.4174967,1.052734e-06
0.004000024105468751,0.4175162,2.052734e-06
0.00400002810546875,0.4175949,4.052734e-06
0.004000032210937501,0.4177306,6.105469e-06
0.00400003707812506,0.4179638,8.539063e-06
0.00400004,0.4181416,1e-05
0.00400054,0.4509718,1e-05
0.004000541800505315,0.4510792,9.099747e-06
0.004000545401515942,0.4512726,7.299242e-06
0.004000552603537198,0.4515306,3.698231e-06
0.004000553528095048,0.4515499,3.235952e-06
0.004000555377210749,0.4515828,2.311395e-06
0.004000556301768599,0.451595,1.849116e-06
0.004000558150884298,0.451611,9.245579e-07
0.00400055838202376,0.4516121,8.089881e-07
0.004000558844302686,0.451614,5.778487e-07
0.004000559075442148,0.4516147,4.622789e-07
0.004000559537721072,0.4516155,2.311395e-07
0.004000559595505938,0.4516156,2.02247e-07
0.00400055971107567,0.4516157,1.444622e-07
0.004000559768860535,0.4516157,1.155697e-07
0.004000559884430266,0.4516157,5.778487e-08
0.00400056,0.4516157,0.0
0.004002628310462886,0.4514912,0.0
0.004105028310463166,0.4453674,0.0
0.004207428310463446,0.4393266,0.0
0.00425002,0.4368383,0.0
0.004250020003906251,0.4368383,1.953125e-09
0.00425002001171875,0.4368383,5.859375e-09
0.004250020027343751,0.4368383,1.367188e-08
0.004250020058593751,0.4368383,2.929688e-08
0.004250020121093751,0.4368383,6.054687e-08
0.004250020136718751,0.4368383,6.835938e-08
0.004250020167968751,0.4368383,8.398438e-08
0.004250020230468751,0.4368383,1.152344e-07
0.004250020355468751,0.4368384,1.777344e-07
0.004250020605468751,0.4368387,3.027344e-07
0.004250021105468751,0.4368398,5.527344e-07
0.004250022105468751,0.4368446,1.052734e-06
0.004250024105468751,0.4368642,2.052734e-06
0.00425002810546875,0.4369428,4.052734e-06
0.004250032210937501,0.4370784,6.105469e-06
0.00425003707812506,0.4373116,8.539063e-06
0.00425004,0.4374893,1e-05
0.004250540000000001,0.4703118,1e-05
0.004250541800505315,0.4704192,9.099747e-06
0.004250545401515943,0.4706126,7.299242e-06
0.004250552603537198,0.4708704,3.698231e-06
0.004250553528095048,0.4708897,3.235952e-06
0.004250555377210749,0.4709225,2.311395e-06
0.004250556301768599,0.4709347,1.849116e-06
0.004250558150884298,0.4709507,9.245579e-07
0.004250558382023761,0.4709518,8.089881e-07
0.004250558844302687,0.4709537,5.778487e-07
0.004250559075442148,0.4709544,4.622789e-07
0.004250559537721072,0.4709553,2.311395e-07
0.004250559595505938,0.4709553,2.02247e-07
0.00425055971107567,0.4709554,1.444622e-07
0.004250559768860535,0.4709554,1.155697e-07
0.004250559884430266,0.4709554,5.778487e-08
0.00425056,0.4709554,0.0
0.00430172831046302,0.4677526,0.0
0.0044041283104633,0.4614082,0.0
0.00450002,0.4555451,0.0
0.004500020003906251,0.4555451,1.953125e-09
0.004500020011718751,0.4555451,5.859375e-09
0.004500020027343751,0.4555451,1.367188e-08
0.004500020058593751,0.4555451,2.929688e-08
0.004500020121093751,0.4555451,6.054687e-08
0.004500020136718751,0.4555451,6.835938e-08
0.004500020167968751,0.4555451,8.398438e-08
0.004500020230468751,0.4555452,1.152344e-07
0.004500020355468751,0.4555452,1.777344e-07
0.004500020605468751,0.4555455,3.027344e-07
0.004500021105468751,0.4555467,5.527344e-07
0.004500022105468751,0.4555515,1.052734e-06
0.004500024105468751,0.455571,2.052734e-06
0.004500028105468751,0.4556495,4.052734e-06
0.004500032210937501,0.4557851,6.105469e-06
0.00450003707812506,0.4560182,8.539063e-06
0.00450004,0.4561959,1e-05
0.004500540000000001,0.4890109,1e-05
0.004500541800505315,0.4891183,9.099747e-06
0.004500545401515943,0.4893116,7.299242e-06
0.004500552603537198,0.4895693,3.698231e-06
0.004500553528095049,0.4895886,3.235952e-06
0.004500555377210749,0.4896214,2.311395e-06
0.004500556301768599,0.4896336,1.849116e-06
0.004500558150884298,0.4896496,9.245579e-07
0.004500558382023761,0.4896507,8.089881e-07
0.004500558844302687,0.4896525,5.778487e-07
0.004500559075442149,0.4896532,4.622789e-07
0.004500559537721072,0.4896541,2.311395e-07
0.004500559595505938,0.4896541,2.02247e-07
0.00450055971107567,0.4896542,1.444622e-07
0.004500559768860536,0.4896542,1.155697e-07
0.004500559884430266,0.4896542,5.778487e-08
0.004500560000000001,0.4896542,0.0
0.004600828310463155,0.4831501,0.0
0.004703228310463435,0.4765969,0.0
0.004750020000000001,0.4736321,4.336809e-16
0.004750020003906251,0.4736321,1.953126e-09
0.004750020011718751,0.4736321,5.859376e-09
0.004750020027343751,0.4736321,1.367188e-08
0.004750020058593751,0.4736321,2.929688e-08
0.004750020121093751,0.4736321,6.054687e-08
0.004750020136718752,0.4736321,6.835938e-08
0.004750020167968752,0.4736321,8.398438e-08
0.004750020230468752,0.4736321,1.152344e-07
0.004750020355468751,0.4736322,1.777344e-07
0.004750020605468751,0.4736325,3.027344e-07
0.004750021105468751,0.4736336,5.527344e-07
0.004750022105468751,0.4736384,1.052734e-06
0.004750024105468751,0.4736579,2.052734e-06
0.004750028105468751,0.4737363,4.052734e-06
0.004750032210937501,0.4738719,6.105469e-06
0.004750037078125008,0.4741049,8.539063e-06
0.00475004,0.4742825,1e-05
0.00475054,0.5070904,1e-05
0.00475054175652997,0.5071954,9.121735e-06
0.00475054526958991,0.507385,7.365205e-06
0.004750552295709788,0.5076414,3.852145e-06
0.004750553258746065,0.5076623,3.370627e-06
0.004750555184818618,0.5076979,2.407591e-06
0.004750556147854894,0.5077112,1.926073e-06
0.004750558073927445,0.5077285,9.630363e-07
0.004750558314686515,0.5077296,8.426567e-07
0.004750558796204654,0.5077317,6.018977e-07
0.004750559036963722,0.5077325,4.815182e-07
0.004750559518481858,0.5077333,2.407591e-07
0.004750559578671626,0.5077334,2.106642e-07
0.004750559699051161,0.5077335,1.504744e-07
0.004750559759240928,0.5077335,1.203795e-07
0.00475055987962046,0.5077336,6.018977e-08
0.00475056,0.5077336,0.0
0.004797535315243044,0.5045627,0.0
0.004899935315243324,0.497719,0.0
0.004999979999999999,0.4911224,0.0
0.005,0.4911211,0.0
